address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,37,19,,,,,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,11,"""Mill at Scotland Bank Terrace, Blackburn""","http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/11%20Mill,%20Scotland%20Bank%20Terrace.pdf",,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,19,10,,,,"Pre determination assessment may be required at technical details stage due to potential issues with noise, odour and light. Canal & River Trust require the following to be addressed at Technical Details Consent stage: structural integrity of the retaining wall to the canal, site layout to provide a positive waterside frontage and the setting of heritage assets, Eanam footbridge 103 and towpath access and improvements, ecological assessment, land contamination and pollution prevention to the canal. Also has outline planning permission for 88 bed care home",,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=48271&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,12,"""Site at Eleanor Street, Blackburn""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/12%20Site%20at%20Eleanor%20Street.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-07,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,,,,,,23,23,,,,,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2014-09-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=47108&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,13,"""Albion Mill, Albion Street, Blackburn""","http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/13%20Albion%20Mill,%20Albion%20Street.pdf",,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,4.73,,,,,,,,,,,,,,,,,,284,142,,,,"Land allocated in Local Plan Part 2 for residential development. Coal mining risk assessment required for technical details application. Pre determination assessment may be required at technical details stage due to potential noise, air quality, odour and light issues",,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,14,"""Former Darwen Moorland High School, Holden Fold, Darwen""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/14%20Darwen%20Moorland%20High%20School%20Holden%20Fold.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,1.90,,,,,,,,,,,,,,,,,,114,57,,,,"Pre determination assessment may be required at technical details stage due to potential issues with noise, odour and light. EA to be consulted at techical details stage due to potential contaminants. Also has planning permission for 87 homes",,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=42863&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,15,"""Hoddlesden Mill, Johnson New Road, Hoddlesden""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/15%20Hoddlesden%20Mill.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,37,19,,,,Land allocated in Local Plan Part 2 for residential development. Technical details application to include asset protection measures to ensure safe operation and integrity of railway,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,16,"""Roe Lee Mill North,Campbell Street, Blackburn""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/16%20Roe%20Lee%20Mill%20North.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,68,34,,,,Land allocated in Local Plan Part 2 for residential development. Technical details application to include asset protection measures to ensure safe operation and integrity of railway,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,17,"""Roe Lee Mill South, Campbell Street, Blackburn""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/17%20Roe%20Lee%20Mill%20South.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,14,7,,,,Land allocated in Local Plan Part 2 for residential development,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,18,"""Roe Lee site, off Rosewood Avenue, Blackburn""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/18%20Roe%20Lee%20Site%20off%20Rosewood%20Avenue.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-07,,,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,,,,37,37,,,,,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-03-07,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=50647&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,19,"""Eclipse Mill, Eclipse Road, Blackburn""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/19%20Eclipse%20Mill.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,34,17,,,,Full planning permission granted for 27 dwellings.,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=51026&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,20,"""Waterfield Mill, Balmoral Road, Darwen""","http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/20%20Waterfield%20Mill,%20Balmoral%20Road.pdf",,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,16,8,,,,Part of the site allocated in Local Plan Part 2 for residential. Coal mining risk assessment required for technical details application development.,,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,21,"""Tower View, Marsh House Lane, Darwen""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/21%20Tower%20View.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,2.70,,,,,,,,,,,,,,,,,,162,81,,,,Land allocated in Local Plan Part 2 for residential development,,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,22,"""Old Newfield School Site, Roman Road, Blackburn""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/22%20Old%20Newfield%20School%20Site.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-07,,,,,,,,,,,,,,4.52,,,,,,,,,,,,,,,,,,271,135,,,,,,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,23,"""Blakewater, Shadsworth Road, Blackburn""","http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/23%20Blakewater,%20Shadsworth%20Road.pdf",,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,18,9,,,,EA to be consulted at technical detail stage due to potential contaminants,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,24,"""Former public house (the Centurian), off Higher Croft Road, Blackburn""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/24%20Former%20public%20house%20(The%20Centurian).pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,50,25,,,,Land allocated in Local Plan Part 2 for residential development,,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,25,"""Clearance site, Redlam Brow, Blackburn""","http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/25%20Clearance%20Site,%20Redlam%20Brow.pdf",,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,1.50,,,,,,,,,,,,,,,,,,90,45,,,,Land allocated in Local Plan Part 2 for residential development,,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,26,"""Clearance site, Stansfeld Street, Blackburn""","http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/26%20Clearance%20Site,%20Stansfeld%20St.pdf",,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-07,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,11,11,,,,,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-08-17,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=50300&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,27,"""land belonging 2 & 4 Beechwood Cottages, Roman Road, Blackburn""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/27%20land%20belonging%20to%20Beechwood%20Cottages.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,0.60,,,,,,,,,,,,,,,,,,36,18,,,,Land allocated in Local Plan Part 2 for residential development. Pre determination assessment may be required at technical details stage due to potential noise from adjacent school playing fields. Also has planning permission for 34 homes.,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=50842&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,28,"""Roe Lee Farm (Poultry Farm), off Royal Oak Avenue, Blackburn""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/28%20Roe%20Lee%20Farm%20(Poultry%20Farm).pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,2.29,,,,,,,,,,,,,,,,,,137,69,,,,Land allocated as development opportunity site in Local Plan Part 2. Pre determination assessment may be required at technical details stage due to potential issues with noise and air quality,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,29,"""Former Lower Darwen Paper Mill, Greenbank Terrace, Lower Darwen""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/29%20Lower%20Darwen%20Paper%20Mill.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,1.65,,,,,,,,,,,,,,,,,,99,50,,,,Pre determination assessment may be required at technical details stage due to potential issues with air quality. EA to be consulted at technical details stage due to potential contaminants. Also has planning permission for 127 dwellings.,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=36653&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,30,"""Belgrave Mill, Darwen""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/30%20Belgrave%20Mill.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-19,,,,,,,,,,,,,,0.60,,,,,,,,,,,,,,,,,,36,18,,,,"Canal & River Trust require the following issues to be addressed at Technical Details Consent stage: structural integrity of the retaining wall to the canal, site layout to provide positive waterside frontage, bridge owned by Trust and towpath access and improvements, ecological assessment & land contamination and pollution prevention to the canal. Also has planning permission for 33 dwellings",,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,2017-12-19,http://planning.blackburn.gov.uk/northgate/documentexplorer/application/folderview.aspx?type=PLNP11_DC_PLANAPP&key=51110&iWgrnzsWW4I=aH8Pp24Bn4U=,permissioned,permission in principle,,,,,,,,,,,,,,,,,,,,,,31,"""Crossfield Street Site, Crossfield Street, Blackburn""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/31%20Crossfield%20Street.pdf,,,2017-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-08,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,20,10,,,,,,,,,,local-authority-eng:BBD,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,32,"""Fensicliffe Bank, Blackburn""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/32%20Feniscliffe%20Bank.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-31,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,19,9,,,,,,,,,,local-authority-eng:BBD,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,34,"""Former Greenways, Salisbury Road, Darwen""",http://www.blackburn.gov.uk/Brownfield%20land%20register%20plans/34%20Former%20Greenways%20Salisbury%20Road.pdf,,,2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
