address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,20,15,,,,Proposed housing allocation in the Rotherham Local Plan,,,,,,local-authority-eng:ROT,,owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0014,"""Charnwood House, Charnwood Street, Swinton, Rotherham""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,125,64,,,,Part of site is subject to a prior approval for change from office to residential use (53 apartments; RMBC2014/1453). Remainder of the site has permission (RB2014/1499) for conversion to residential use for 72 apartments. Application to vary conditions 2018,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,2015-04-16,http://rotherham.planportal.co.uk/?id=RB2014/1453|http://rotherham.planportal.co.uk/?id=RB2014/1499,not permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR0015,"""The Howard Building, Howard Street, Rotherham, S65 1AX""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2014/0502,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0016,"""Techtronics, 22 St Georges Drive, Brinsworth, Rotherham, S60 5NG""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2004/1022,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0018,"""31 Carlyle Road, Maltby, Rotherham, S66 7LP""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,6,3,,,,Current temporary permission for use of land as a car wash expires 31 October 2021,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2006/0226,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0019,"""Land at Oldgate Lane, Thrybergh, Rotherham, S65 4JX""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,8,4,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2006/2156,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0020,"""Land at Herringthorpe Valley Road, Herringthorpe, Rotherham""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,30,12,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2007/0124,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0021,"""Land at Challenger Tyre & Exhaust, Wellgate, Rotherham Town Centre""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,8,2,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2007/0839,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0022,"""Land at Morrell Street, Maltby, S66 7LP""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.31,,,,,,,,,,,,,,,,,,9,9,,,,Site cleared,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,2018-11-22,http://rotherham.planportal.co.uk/?id=RB2018/1231,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR0023,"""Former Lordens Hotel, 64 Doe Quarry Lane, Dinnington, Rotherham, S25 2NN""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,27,7,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2008/0485,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0024,"""Land at Cemetery Road, Wath-upon-Dearne, Rotherham, S63 6LL""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,8,3,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2008/1271,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0025,"""2-4 Essoldo Chambers, High Street, Rotherham Town Centre, S60 1PZ""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,14,5,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2014/1376,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0027,"""Land at Hollowgate Avenue, Wath-upon-Dearne, Rotherham""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,2015-11-06,http://rotherham.planportal.co.uk/?id=RB2015/1258,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BR0028,"""13 Quarry Lane, North Anston, Rotherham, S25 4DB""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,6,3,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2011/0877,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0030,"""20-22 Bradgate Lane, Rotherham, S61 1QH""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,7,3,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2011/0863,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0031,"""1 Magna Lane, Dalton, Rotherham, S65 4HH""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2017/1365,permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0032,"""The Rectory, 36 Union street, Harthill, Rotherham, S26 7YH""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,,,,26,12,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2010/1467,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0033,""" Former Laudsdale House Care Home, Laudsdale Road, East Herringthorpe, Rotherham, S65 3LY""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,5,3,,,,Any redevelopment should retain the existing ground floor shop units,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2012/1727,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0035,"""7 Hunger Hill Lane, Whiston, Rotherham, S60 4BD""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,45,34,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2013/0606,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0036,"""Land off Monksbridge Road, Dinnington, Rotherham, S25 3QS""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,14,4,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2013/0741,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0037,"""Station Works, Station Street, Swinton, Rotherham, S64 8AU""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,,,,28,28,,,,Part of proposed housing allocation in the Rotherham Local Plan,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,2016-04-25,http://rotherham.planportal.co.uk/?id=RB2015/0472,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BR0038,"""Land at Ryton Road, South Anston, Rotherham""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,14,10,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2013/1519,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0040,"""Former reservoir site, Cranworth Road/ Doncaster Road, Eastwood, Rotherham""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,3,3,,,,Permission Lapsed,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,2014-08-29,http://rotherham.planportal.co.uk/?id=RB2014/0012,not permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR0041,"""49 Potter Hill, Greasbrough, Rotherham, S61 4NX""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,2016-07-15,http://rotherham.planportal.co.uk/?id=RB2016/0071,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR0042,"""24 Boswell Street, Broom, Rotherham, S65 2ED""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,11,2,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://rotherham.planportal.co.uk/?id=RB2014/0495,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0044,"""Land at DSR Demolition, 63 Psalters Lane, Rotherham, S61 1DL""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,2016-10-31,http://rotherham.planportal.co.uk/?id=RB2016/0661,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,BR0046,"""Land rear of 2 -16 High Nook Road, Dinnington, Rotherham, S25 2PH""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,17,12,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,,not permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0047,"""Lisle Road, Broom, Rotherham, S60 2RL""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,13,7,,,,,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,2018-04-19,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2018/0096,permissioned,,,,,,,,,,,,,,,,,,,,,,,BR0049,"""Rawmarsh Progressive Sports & Social Club, Willowgarth, Rawmarsh, Rotherham, S62 5RB""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2018,,,,,,,,,,,,,,6.68,,,,,,,,,,,,,,,,,,101,101,,,,Housing Allocation with planning permission pending dependent on CIL and S106,,,,,,local-authority-eng:ROT,,not owned by a public authority,,,,,,,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2018/0091,not permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,BR0050,"""Swinden Technology Centre, Moorgate Road, Rotherham, S60 3AR""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,,,29/09/2017,,,,,,,,,,,,,,,,,,,,,,,,,,
