address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,LA32,"""Garages to the rear of Antrim Court Wrotham Close""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.07,owned by a public authority,,not permissioned,,,,,6,6,,,20/12/2017,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,LA35,"""Woods Cottages, Swanley Close""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.22,not owned by a public authority,,pending decision,,,,,8,8,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,LA44,"""Car Park rear of Langney shopping centre""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.12,not owned by a public authority,,pending decision,,,,,9,9,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,ME05,"""Wood Winton, 63A Silverdale Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.37,not owned by a public authority,,permissioned,full planning permission,2019-08-27,,,6,6,yes,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,ME28,"""Kempston, 3 Granville Road, Eastbourne, East Sussex, BN20 7EB""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.12,not owned by a public authority,,permissioned,full planning permission,2019-07-15,,,8,8,yes,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,OC10,"""St. Elizabeth’s Church, Old Town""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.5,not owned by a public authority,,not permissioned,,,,,20,20,,,20/12/2017,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,OL10,"""Land adjacent 51 Church Street""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.04,owned by a public authority,,not permissioned,,,,,6,6,,,20/12/2017,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,OL12,"""Greenfield Road Methodist Church""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.07,not owned by a public authority,,not permissioned,,,,,5,5,,,11/12/2018,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,OL16,"""Milton Garage, 72a Milton Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.11,not owned by a public authority,,not permissioned,,,,,5,5,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,OL19,"""The Mews, 5 Watts Lane""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.04,not owned by a public authority,,not permissioned,,,,,5,5,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,OL21,"""Garages to the rear of 36-40 Broomfield Street""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.18,not owned by a public authority,,not permissioned,,,,,9,9,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,RO03,"""2-4 Moy Avenue""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.66,not owned by a public authority,,pending decision,,,,,72,72,,,20/12/2017,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,RO05,"""1a Stanstead Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.08,not owned by a public authority,,permissioned,outline planning permission,2019-10-22,,,6,6,yes,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,RO15,"""Former Dairy Crest Depot, Waterworks Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.52,not owned by a public authority,,not permissioned,,,,,58,58,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,RO20,"""ESK, Courtlands Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,1.27,not owned by a public authority,,not permissioned,,,,,138,138,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE04,"""59 Bourne Street""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.05,not owned by a public authority,,not permissioned,,,,,5,5,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE12,"""55a/67a Willowfield Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.27,not owned by a public authority,,not permissioned,,,,,39,39,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE13,"""Coachmakers Business Centre, 116a Seaside""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.1,not owned by a public authority,,not permissioned,,,,,6,6,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE17,"""Land Adjacent 3-14 Brede Close""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.11,owned by a public authority,,permissioned,full planning permission,2018-09-17,,,6,6,yes,,20/12/2017,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE26,"""Marshalls Yard, Winchelsea Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.12,not owned by a public authority,,permissioned,outline planning permission,2019-10-22,,,9,9,yes,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE43,"""Senlac House 53-59 Seaside""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.04,not owned by a public authority,,permissioned,full planning permission,2014-01-13,,,8,8,yes,,20/12/2017,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE45,"""Garages rear 1-11 Wannock Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.14,not owned by a public authority,,not permissioned,,,,,12,12,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE49,"""Coda Bar, 125 Langney Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.08,not owned by a public authority,,permissioned,full planning permission,2018-01-24,,,10,10,yes,,20/12/2017,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE51,"""192 Seaside/2a Hoad Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.06,not owned by a public authority,,permissioned,full planning permission,2018-04-25,,,9,9,yes,,11/12/2018,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE65,"""Unit 2 Fort Lane""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.11,not owned by a public authority,,permissioned,full planning permission,2016-07-08,,,7,7,yes,,20/12/2017,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE84,"""Land to the rear of 11-17 Manifold Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.08,not owned by a public authority,,permissioned,outline planning permission,2018-01-15,,,5,5,yes,,11/12/2018,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE87,"""74 Beach Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.04,not owned by a public authority,,permissioned,full planning permission,2018-09-27,,,8,8,yes,,11/12/2018,11/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SE89,"""Garages to the rear of 13-19 Wannock Road""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.12,not owned by a public authority,,not permissioned,,,,,10,10,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/nmd/E07000061,,SH13,"""Garage to the rear of 1-11 Primrose Close""",,,http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,0.08,owned by a public authority,,not permissioned,,,,,5,5,,,20/12/2017,11/12/2018,,,
