address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,combined-authority,company,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,latitude,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,longitude,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,script,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,timestamp,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,DevelopmentDescription,SiteInformation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2352,"Jowett Street, Oldham",-2.097015,53.551414,http://maps.oldham.gov.uk/WebMapLayers8/?x=394406.22912436&y=406523.499331522&resolution=0.2&MapName=Brownfield,0.66,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,26,26,26,,Phase 1 housing allocation,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2353,"Huddersfield Road/Dunkerley Street, Oldham",-2.098609,53.550447,http://maps.oldham.gov.uk/WebMapLayers8/?x=394257.893670238&y=405541.887710594&resolution=0.2&MapName=Brownfield,2.61,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,50,50,50,,Phase 1 mixed use allocation including residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2368,"Birshaw Farm, Oldham Rd, Shaw",-2.097298,53.535302,http://maps.oldham.gov.uk/WebMapLayers8/?x=393832.118325058&y=408105.846192714&resolution=0.2&MapName=Brownfield,0.6,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,5,5,5,,PA/049096/05; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2377,"Bank Mill, Huxley Street, Oldham OL4 5JX",-2.106092,53.521683,http://maps.oldham.gov.uk/WebMapLayers8/?x=394324.747313646&y=404583.215037872&resolution=0.2&MapName=Brownfield,0.12,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,21,21,21,,PA/049748/05; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2409,Land off Booth Hill Lane,-2.078094,53.549661,http://maps.oldham.gov.uk/WebMapLayers8/?x=392341.349972266&y=406369.475323291&resolution=0.2&MapName=Brownfield,0.42,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,17,17,17,,PA/049768/05; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2445,Corner of Gainsborough Avenue (Clydesdale Works),-2.093546,53.576055,http://maps.oldham.gov.uk/WebMapLayers8/?x=392325.577982876&y=403581.680800938&resolution=0.2&MapName=Brownfield,0.15,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,8,8,8,,PA/050656/06; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2449,"Holden Fold Lane, Royton",-2.125336,53.570415,http://maps.oldham.gov.uk/WebMapLayers8/?x=391439.161153472&y=406850.522218664&resolution=0.2&MapName=Brownfield,0.4,not owned by a public authority,,permissioned,outline planning permission,2017-06-16,https://www.oldham.gov.uk/info/200405/search_for_an_application,12,12,12,yes,PA/338137/16; Extant outline planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2516,"Land at Hartshead Street, Lees. Oldham",-2.085906,53.555323,http://maps.oldham.gov.uk/WebMapLayers8/?x=395551.281833968&y=404502.94247671&resolution=0.2&MapName=Brownfield,0.04,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,9,9,9,,PA/052249/06; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2650,"Byron Street Social Club, Byron Street, Hollinwood, Oldham, OL8 4QT",-2.088127,53.546498,http://maps.oldham.gov.uk/WebMapLayers8/?x=390887.844604984&y=402932.528034551&resolution=0.2&MapName=Brownfield,0.07,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,12,12,12,,PA/051141/06; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2659,"Land at North Werneth Zone 2, Land east of St Johns bounded by Alfred St, Featherstall Rd South and Porter St",-2.094603,53.569539,http://maps.oldham.gov.uk/WebMapLayers8/?x=391425.211783706&y=404484.349424043&resolution=0.2&MapName=Brownfield,0.49,owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,30,30,30,,PA/051333/06; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2661,"Land at North Werneth Zone 4, Land bounded by Suthers Street to the north, Edward Street to the south and the railway line to the west.",-2.0871,53.537882,http://maps.oldham.gov.uk/WebMapLayers8/?x=391178.737794583&y=404650.927550263&resolution=0.2&MapName=Brownfield,1,owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,62,62,62,,PA/051333/06; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2662,"Land at North Werneth Zone 5, Land bounded by Hartford Mill to the west, Edward Street to the north, and Milne Street to the east",-2.127015,53.529923,http://maps.oldham.gov.uk/WebMapLayers8/?x=391179.810106815&y=404477.774390604&resolution=0.2&MapName=Brownfield,1.39,mixed ownership,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,72,72,72,,PA/051333/06; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2663,"Land at North Werneth Zone 6 (Hartford Mill, Edward St)",-2.11707,53.553911,http://maps.oldham.gov.uk/WebMapLayers8/?x=391089.211252789&y=404560.307013537&resolution=0.2&MapName=Brownfield,2.7,mixed ownership,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,158,158,158,,PA/051332/06; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2664,"Land at Derker (Abbotsford Road Site), Abbotsford Road/Vulcan Street, Derker, Oldham",-2.11724,53.528854,http://maps.oldham.gov.uk/WebMapLayers8/?x=393884.543490059&y=406153.447115866&resolution=0.2&MapName=Brownfield,1.18,mixed ownership,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,65,65,65,,PA/051328/06; outline application approved then quashed in High Court,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2771,"Land off Royley, Royton (former garage court)",-2.130702,53.558221,http://maps.oldham.gov.uk/WebMapLayers8/?x=391300.09401564&y=407238.917460159&resolution=0.2&MapName=Brownfield,0.29,not owned by a public authority,,pending decision,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,20,20,20,,PA/053258/07; previously received planning permission for residential - new application PA/340555/17 pending decision,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2785,"Thornham Mill, Oozewood Road, Royton, OL2 5SJ",-2.11788,53.550084,http://maps.oldham.gov.uk/WebMapLayers8/?x=391471.471145226&y=408581.244203677&resolution=0.2&MapName=Brownfield,0.42,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,71,71,71,,PA/052296/06; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2796,"169 Union Street, Oldham",-2.068592,53.537173,http://maps.oldham.gov.uk/WebMapLayers8/?x=393087.592460413&y=405024.646933027&resolution=0.2&MapName=Brownfield,0.03,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,30,30,30,,PA/053332/07; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2821,"Corner of Edge Lane Street/High Barn Street, Royton",-2.09993,53.542801,http://maps.oldham.gov.uk/WebMapLayers8/?x=392230.728530837&y=407705.890892587&resolution=0.2&MapName=Brownfield,0.8,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,63,63,63,,PA/052622/07; application finally disposed of - status reverted to potential site,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2831,"53 - 55 King Street (formerly Riley Snooker Club and Megson and Ponsonby Solicitors), Oldham, OL8 1EU",-2.13891,53.522996,http://maps.oldham.gov.uk/WebMapLayers8/?x=392409.293656913&y=404724.407632079&resolution=0.2&MapName=Brownfield,0.15,not owned by a public authority,,not permissioned,,,https://www.oldham.gov.uk/info/200405/search_for_an_application,126,126,126,,PA/053985/07; previously received planning permission for residential,12/22/2017,11/22/2018,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/geography/administration/md/E08000004,Oldham Council,HLA2835,"Land at Dunbar Street, Oldham",-2.130847,53.536953,http://maps.oldham.gov.uk/WebMapLayers8/?x=392039.340799076&y=405654.163883971&resolution=0.2&MapName=Brownfield,0.1,not owned by a public authority,,permissioned,outline planning permission,2015-06-24,https://www.oldham.gov.uk/info/200405/search_for_an_application,8,8,8,yes,PA/336682/15; Extant outline planning permission for residential,12/22/2017,11/22/2018,,,
