address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR029,Hemans Estate,529935,177173,https://maps.london.gov.uk/brownfield-site-register,1.91,owned by a public authority,,not permissioned,,,,21,,,,Lambeth Housing Zone site,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR030,South Lambeth Estate,530785,177118,https://maps.london.gov.uk/brownfield-site-register,1.86,owned by a public authority,,pending decision,,,,219,,,,Lambeth Housing Zone site,15/12/2017,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR031,"""Tesco, 263-275 Kennington Lane""",530979,178071,https://maps.london.gov.uk/brownfield-site-register,1.31,not owned by a public authority,,pending decision,,,,248,,,,,15/12/2017,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR032,Knight's Walk Estate,531559,178662,https://maps.london.gov.uk/brownfield-site-register,0.93,owned by a public authority,,pending decision,,,,60,,,,Lambeth Housing Zone site,15/12/2017,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR033,Pope's Road,531245,175538,https://maps.london.gov.uk/brownfield-site-register,0.47,owned by a public authority,,not permissioned,,,,150,,,,Part of Lambeth Local Plan allocated site (Site 15) and Lambeth Housing Zone site,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR034,Fitch Court,531142,174844,https://maps.london.gov.uk/brownfield-site-register,0.34,owned by a public authority,,not permissioned,,,,18,,,,Lambeth Housing Zone site,15/12/2017,15/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR035,"""Gasholder Station, Kennington Oval""",530999,177970,https://maps.london.gov.uk/brownfield-site-register,2.03,not owned by a public authority,,permissioned,,,,738,,,,,17/12/2018,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR036,133-139 Leigham Court Road,530876,172171,https://maps.london.gov.uk/brownfield-site-register,0.15,not owned by a public authority,,not permissioned,,,,5,,,,,17/12/2018,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR037,41-45 Acre Lane,530634,175076,https://maps.london.gov.uk/brownfield-site-register,0.11,not owned by a public authority,,permissioned,,,,24,,,,,17/12/2018,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR038,Land to the rear of Colin Court at Woodfield Avenue,529846,172555,https://maps.london.gov.uk/brownfield-site-register,0.16,not owned by a public authority,,pending decision,,,,9,,,,,17/12/2018,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR039,Land at 396 Streatham High Road,530093,171044,https://maps.london.gov.uk/brownfield-site-register,0.04,not owned by a public authority,,permissioned,,,,8,,,,,17/12/2018,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR040,31-37 Auckland Hill,532395,171750,https://maps.london.gov.uk/brownfield-site-register,0.07,not owned by a public authority,,pending decision,,,,7,,,,,17/12/2018,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR041,Garages at Walcot Square,531303,178959,https://maps.london.gov.uk/brownfield-site-register,0.12,not owned by a public authority,,permissioned,,,,6,,,,,17/12/2018,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR042,341 - 343 Norwood Road,531754,173011,https://maps.london.gov.uk/brownfield-site-register,0.07,not owned by a public authority,,permissioned,,,,6,,,,,17/12/2018,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR043,12G Leigham Court Road,530406,172458,https://maps.london.gov.uk/brownfield-site-register,0.03,not owned by a public authority,,pending decision,,,,6,,,,,17/12/2018,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR044,Land adjacent to 16 Beardell Street,533496,170792,https://maps.london.gov.uk/brownfield-site-register,0.02,not owned by a public authority,,permissioned,,,,5,,,,,17/12/2018,17/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/lambeth,London Borough of Lambeth,BLR045,Land between 33 and 35 Medora Road,530977,174014,https://maps.london.gov.uk/brownfield-site-register,0.06,not owned by a public authority,,permissioned,,,,5,,,,,17/12/2018,17/12/2018,,,
