address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,,,,"""Merchants Court, St Georges Street, Norwich NR3 1AB""",623021,308953,,0.19,,,,,,,,,,,"""For planning history search for  'Merchants Court' at the link provided.
17/01811/PDD is pending decision""",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""St Crispins Road/Pitt Street, Norwich NR3 1DF""",622835,309314,,0.75,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""Land North West Side Of 25-27 Surrey Street, Norwich NR1 3NX""",623035,308043,,0.06,,,,,,,,,,,"""For planning history search for '16/00431/F' at the link provided""
Proposed allocated site in GNLP",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Furniture Store/Land and buildings incl 70-72 Sussex Street, Norwich NR3 3DE""",622661,309449,,0.21,,,,,,,,,,,"""For planning history search for '09/00296/F' at the first link provided""
Proposed allocated site within the GNLP (to be developed in conjunction with 140-154 Oak Street).",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Westwick Street car park, Norwich""",622560,309085,,0.3,,,,,,,,,,,Proposed allocated site within GNLP for 30 units.,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""St Stephens Street, Norwich""",622935,308084,,1.5,,,,,,,,,,,"""For planning history search for '17/00357/F' at the first link provided""",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Oak Street and Sussex Street commercial sites, 160-162 Oak Street, Norwich""",622631,309495,,0.23,,,,,,,,,,,,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""84 - 110 Ber Street Norwich
NR1 3ES""",623407,307912,,0.62,,,,,,,,,,,"2008 planning application has expired.
The site was originally allocated (CC2)in the adopted City of Norwich
Local Plan (2004), under policy HOU12 A34, for 25 dwellings.
Proposed allocated site in draft GNLP (GNLP2159) for 150 dwellings",26/11/2018,13/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Land Adjoining Lime Kiln Mews, Drayton Road, Norwich NR3 2DF""",622387,310013,,0.56,,,,,,,,,,,"""For planning history search for '15/00024/F' at the link provided""
19/00837/F - application pending for Development of site to provide 29 residential units with associated landscaping and highways works.",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Land at Havers Road, Mile Cross, Norwich""",622014,310063,,2.25,,,,,,,,,,,,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Mile Cross Depot, Mile Cross Road, Norwich NR3 2DY""",621519,310091,,4.4,,,,,,,,,,,Proposed allocated site in GNLP for 170 units.,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""81-93 Drayton Road, Norwich""",622193,310165,,0.58,,,,,,,,,,,,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Former Kings Arms P. H.
100 Mile Cross Road
Norwich
Norfolk
NR3 2LD""",621889,310655,,0.1,,,,,,,,,,,Demolished in 2016. No subsequent application for development,26/11/2018,20/12/2018,,,
,,,,,,,,,,,,,,,,,,,,,,"""Flordon House, 195 Unthank Road, Norwich NR2 2PQ""",621664,307747,,0.05,,,,,,,,,,,"""For planning history search for '16/00227/F and 17/01791/F' at the link provided""",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Norwich Community Hospital Site, Bowthorpe Road, Norwich NR2 3TU""",620813,309057,,2.06,,,,,,,,,,,"Proposed allocated site in GNLP for 80 units. 
18/00372/O - Outline application including matters of access for redevelopment of the site to provide a new hospital; residential care home; extra care units; key worker units; change of use of Woodlands House to provide residential units; mixed provision of ancillary office space, independent B1 space, A1 retail space; and associated car parking and landscaping (additional / revised information). pending consideration",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""Site of Earl of Leicester PH, 238 Dereham Road, Norwich NR2 3TL""",621293,309160,,0.14,,,,,,,,,,,"""For planning history search for '238 Dereham Road' at the first link provided.
Permissions expired""
Proposed allocated site in GNLP for 10 units.",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Site of Van Dal Shoes, Dibden Road, Norwich NR3 4RR""",623690,309930,,0.54,,,,,,,,,,,Proposed allocated site in GNLP for 25 units.,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Site of 118 Magdalen Road, Norwich NR3 4AN""",623130,310126,,0.12,,,,,,,,,,,"""For planning history search for '10/02009/F' at the link provided""",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Barrack Street Development Site, Norwich""",623668,309338,,2.83,,,,,,,,,,,"""For planning history search for '15/01927/O and 18/01286/F' at the first link provided""
Proposed allocated site in GNLP for 300 dwellings (GNLP409R)",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Land east of Bishop Bridge Road (incl 29-31 Bishop Bridge Road), Norwich""",624119,309081,,1.09,,,,,,,,,,,"""For planning history search for '31 Bishop Bridge Road' at the first link provided""
Proposed allocated site in GNLP for 80 dwellings",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Utilities Site, Cremorne Lane, Norwich""",624790,307816,,6.92,,,,,,,,,,,"""Application withdrawn. Developer in insolvency. Need for hazardous substance consent.""
Proposed allocated site in GNLP (Deal Ground, Utilities Site and Carrow Works (GNLP0360 & GNLP3053) for 2000 dwellings.",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Gas Holder site, Gas Hill, Norwich""",624115,308908,,0.3,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""Land adjoining Norwich City Football Club (incl Groundsmans Hut and Players Car Park) & Land North Of Carrow Quay, Kerrison Road, Norwich""",624224,307697,,3.24,,,,,,,,,,,"""Permission for 250 flats covers part of site: land north of Carrow Quay.
For planning history search for '11/02104/O' at the first link provided.
Remainder of site incl groundsman's hut and players car park not permissioned.""
Proposed allocated site in GNLP for 270 units.",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Site of ATB Laurence Scott, Kerrison Road/Hardy Road, Norwich NR1 1JN""",624429,307760,,4.64,,,,,,,,,,,"""Suitable alternative accommodation for the existing use has yet to be secured.""",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Land at Hobrough Lane/125-129 & 131-133 King Street, Norwich NR1 1QE""",623602,308156,,0.35,,,,,,,,,,,"""For planning history search for '12/02099/F' (for nos.125-129) and/or '07/00412/F' (for nos. 131&133) at the first link provided""
Proposed allocated site in GNLP for 20 units",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""King Street Stores, and adj land/buildings, King Street, Norwich""",623699,307932,,0.21,,,,,,,,,,,Proposed allocated site in GNLP for 20 units.,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""St Annes Wharf and adjoining land, King Street, Norwich""",623566,308264,,2.07,,,,,,,,,,,"""For planning history search for '04/00605/F' at the first link provided""",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""191 King Street, Norwich NR1 2DF""",623719,307885,,0.26,,,,,,,,,,,"""For planning history search for '15/01810/F' at the link provided""
19/01389/F for Partial demolition of buildings, construction of 41 dwellings and associated works pending consideration",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Norwich Mail Centre, 13-17 Thorpe Road, Norwich NR1 1AA""",624123,308324,,1.52,,,,,,,,,,,,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""66 Rosary Road, Norwich""",624019,308603,,0.03,,,,,,,,,,,"""For planning history search for '07/00117/F' at the link provided""",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Land at Rose Lane & Mountergate, Norwich""",623618,308438,,3.56,,,,,,,,,,,Proposed allocated site in GNLP for 250 units (200 on CC4b and 50 on CC4a),31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Land at Ketts Hill and Bishop Bridge Road, Norwich""",624128,309166,,0.57,,,,,,,,,,,,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Land at Lower Clarence Road, Norwich""",624205,308188,,1,,,,,,,,,,,"""Currently used as car park""",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Busseys Garage Site, Thorpe Road and Lower Clarence Road, Norwich""",624290,308224,,0.45,,,,,,,,,,,,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Ailwyn Hall
Lower Clarence Road
Norwich
NR1 1HD""",624021,308351,,1.085,,,,,,,,,,,Consent granted in 2008 for 21 flats - 06/00963/F extended in 2010 10/01560/ET,10/12/2018,13/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""The Blackdale Building, Bluebell Road, Norwich""",619770,307918,,0.89,,,,,,,,,,,"""For planning history search for '15/00121/F' at the first link provided""
Proposed allocated site in GNLP for 160 units",31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Vikings Venture Scout Hut Adjacent To 420 Dereham Road, Norwich NR5 8QQ""",620061,309381,,0.12,,,,,,,,,,,"""For planning history search for '14/00618/F' at the link provided""",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""Land adjacent to and including 349a-349b Dereham Road, Norwich NR2 3UT""",621119,309355,,0.61,,,,,,,,,,,Subject to enforcement action 17/00175/ENF. Owner has requested the site is removed from allocation as they do not want to develop it,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""120-130 Northumberland Street, Norwich NR2 4EH""",621508,309458,,0.46,,,,,,,,,,,"""For planning history search for '16/00835/F' at the first link provided. 36 homes now proposed""",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""Heigham Water Treatment Works, Waterworks Road, Norwich NR2 4DA""",621433,309751,,5,,,,,,,,,,,Proposed allocated site in GNLP for 150 units.,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""Site north of Raynham Street, Norwich""",622035,309796,,1.01,,,,,,,,,,,,31/12/2017,18/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""231-243 Heigham Street, Norwich""",621843,309756,,0.36,,,,,,,,,,,,31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""Ferry Lane Garages  The Close""",623793,308778,,0.12,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Constitution Motors Ltd 140 - 142 Constitution Hill""",623371,310849,,0.24,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""41 - 43 St Augustines Street""",622861,309567,,0.04,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Kiln House, 27 - 43 Pottergate""",622776,308705,,0.26,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""The Dell Ballroom Waggon And Horses Lane""",623251,308849,,0.07,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Boars Head Yard and 1- 17 Westlegate and 1- 9 St Stephens Street""",623006,308187,,0.09,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""3A Unthank Road""",622275,308464,,0.27,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Mountfield, Millcroft""",623021,310535,,0.45,,,,,,,,,,,46 Bedrooms (5 dwellings equiv.),12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""2 Church Lane and 18 Eaton Street""",620294,306149,,0.92,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""73-77 Dereham Road""",622117,309002,,0.03,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Site rear of 67-69 Magdalen Street""",623194,309352,,0.03,,,,,,,,,,,19/01352/F - Construction of 9no. Flats is pending consideration.,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""1-4 Music House Lane""",623525,308095,,0.15,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""24 and 26 Pottergate""",622816,308670,,0.02,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""9-10 Redwell Street""",623191,308757,,0.01,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""60 St Faiths Lane""",623577,308678,,0.01,,,,,,,,,,,,12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Starling Road, Industrial Site""",622948,309700,,0.13,,,,,,,,,,,"Outline application including matters of access, layout and scale for the demolition of derelict workshops and construction of 19 flats with associated works pending consideration (18/00952/O)",12/12/2019,12/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Westwick Street, BT exchange Site""",622626,308958,,0.25,,,,,,,,,,,,13/12/2019,13/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Duke Street, St Crispins House""",622931,309194,,0.74,,,,,,,,,,,614 student beds is equivilent to 246 units,13/12/2019,13/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""112 St Mildreds Road""",618703,309068,,0.11,,,,,,,,,,,34 student beds is equivilent to 14 units,13/12/2019,13/12/2019,,,
,,,,,,,,,,,,,,,,,,,,,,"""Hellesdon Road, Marlpit PH""",619736,309894,,0.46,,,,,,,,,,,,13/12/2019,13/12/2019,,,
