address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR037,"""Land Rear Of, 198 Broadway, Bexleyheath""",548754,175382,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.06,not owned by a public authority,,permissioned,,,,9,,,,14/00357/FUL,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR038,"""52 - 54 Bellegrove Road, Welling""",546253,175901,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.07,not owned by a public authority,,permissioned,,,,9,,,,15/00713/OUT,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR041,"""176-178 Bexley Road, Erith""",550275,177346,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.1,not owned by a public authority,,permissioned,,,,9,,,,15/02971/FUL,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR042,"""124 Watling Street, Bexleyheath""",550191,175005,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.11,not owned by a public authority,,permissioned,,,,9,,,,14/02401/FUL,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR054,"""Broadway House, Trinity Place, Bexleyheath""",548711,175373,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.14,not owned by a public authority,,permissioned,,,,18,,,,17/00967/PRIOR,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR055,"""Roxby House, 20-22 Station Road, Sidcup""",546212,171974,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.1,not owned by a public authority,,permissioned,,,,20,,,,14/00459/PRIOR,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR057,"""221-225 Erith Road, Bexleyheath""",549605,176280,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.63,owned by a public authority,,permissioned,,,,28,,,,16/03252/PRIOR,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR061,"""Westminster House, 186-194 Broadway, Bexleyheath""",548770,175339,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.11,owned by a public authority,,permissioned,,,,47,,,,17/00988/PRIOR,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR074,"""Land West Of Sedgemere Road And East Of Harrow Manorway, Abbey Wood""",547396,179165,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,1.19,mixed ownership,,permissioned,,,,219,,,,16/01275/OUTM,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR076,"""Land At Binsey Walk, Thamesmead""",547413,180011,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,1.86,mixed ownership,,permissioned,,,,329,,,,16/01287/OUTM,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR077,"""Former Linpac Site And Adjoining Warehouse, Richmer Road, Erith""",552009,177037,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,5.75,not owned by a public authority,,permissioned,,,,336,,,,15/00370/OUTM,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR080,"""Land At Coralline Walk, Harrow Manorway, Abbey Wood""",547425,179495,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,3.03,not owned by a public authority,,permissioned,,,,549,,,,16/01288/OUTM,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR089,"""Lamorbey Baths, 155-159 Station Road, Sidcup""",546167,172812,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.15,not owned by a public authority,,not permissioned,,,,10,,,,,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR192,"""74 CRAYFORD ROAD""",551825,174559,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.29,not owned by a public authority,,permissioned,,,,33,,,,"""17040068, 13/00972/FULM, 16/01415/FULM""",07/12/2017,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR226,"""GT Print London Heron Hill, Belvedere""",548891,178403,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.07,not owned by a public authority,,not permissioned,,,,8,,,,Lapsed permission 11/00688/FUL01,07/12/2017,07/12/2017,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR227,"""Land adjacent 98 Milton Road, Belvedere""",549160,178713,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.06,not owned by a public authority,,not permissioned,,,,5,,,,"""Lapsed permission 08/09365/FUL, 17/01246/FUL""",07/12/2017,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR228,"”Unit 2a, 2b, 2 And 4 Rectory Business Centre, Rectory Lane”",546641,171574,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.04,not owned by a public authority,,permissioned,,,,5,,,,18/01104/FUL,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR231,"”4 And 4a, Bellegrove Road”",546479,175857,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.06,not owned by a public authority,,permissioned,,,,7,,,,17/02049/FUL,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR232,"”298, Broadway”",548347,175417,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.07,not owned by a public authority,,permissioned,,,,8,,,,18/00405/PRIOR,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR233,"”302, Broadway”",548321,175426,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.03,not owned by a public authority,,permissioned,,,,9,,,,17/02910/PRIOR,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR234,"”Progressive House, 2, Maidstone Road”",547538,170842,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.17,not owned by a public authority,,permissioned,,,,30,,,,18/00685/PRIOR,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR235,"”River House 1, Maidstone Road”",547567,170936,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.57,not owned by a public authority,,permissioned,,,,30,,,,17/03164/PRIOR,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR236,"”Coach And Horses 35, North Cray Road”",549689,173245,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.06,not owned by a public authority,,permissioned,,,,5,,,,18/02281/FUL,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR237,"”1 - 29, Redbourne Drive”",547769,181318,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.04,not owned by a public authority,,permissioned,,,,5,,,,17/00963/FUL,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR238,"”39 - 69, Welling High Street”",546764,175802,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.06,not owned by a public authority,,permissioned,,,,10,,,,17/02046/FULM,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR239,"”86, Crayford Road”",551746,174583,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.05,not owned by a public authority,,permissioned,,,,5,,,,18/00333/FUL,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR241,"”107 - 113, Central Avenue”",546016,176463,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.03,not owned by a public authority,,permissioned,,,,7,,,,18/01813/FUL,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR243,"”70, Blackfen Road”",545406,174575,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.08,not owned by a public authority,,permissioned,,,,6,,,,17/02331/FUL,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR244,"”2c, Devonshire Road”",548339,175339,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.06,not owned by a public authority,,permissioned,,,,8,,,,17/01247/FUL,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR245,"”21a, Welling High Street”",546849,175807,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.07,not owned by a public authority,,permissioned,,,,8,,,,17/01167/FUL,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR246,"”Garages Between 164 - 166, Hurstwood Avenue”",551335,176791,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.28,not owned by a public authority,,permissioned,,,,8,,,,16/01231/FUL,15/12/2018,15/12/2018,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/london-borough-council/bexley,London Borough of Bexley,BLR247,"”Tanyard House, Tanyard Lane”",549453,173490,https://www.bexley.gov.uk/services/planning-and-building-control/planning-policy/brownfield-land-register,0.11,not owned by a public authority,,permissioned,,,,10,,,,16/03071/FULM,15/12/2018,15/12/2018,,,
