address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-10,,460700,431329,,0.38,Not in Public Ownership,,Not Permissioned,,,,,,,,Entire site lies within flood zone 2 and is an area benefiting from flood defences.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-12,,461515,432089,,0.46,Public Ownership,,Not Permissioned,,,,,,,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-13,,461446,431859,,0.95,Public Ownership,,Not Permissioned,,,,,,,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible ground contamination for the northern half of the site from former rail works.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-14,,461409,432787,,0.34,Not in Public Ownership,,Not Permissioned,,,,,,,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-2,,461544,431318,,6.0,Not in Public Ownership,,Not Permissioned,,,,,,,,"Sites lies within the inner area of a health and safety executive consultation zone, however this restraint is planned to be removed by the promoter as part of the redevelopment of the site. Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Sites lies within a health and safety executive consultation zone, however this restraint is planned to be removed by the promoter as part of the redevelopment of the site. Possible ground contamination for the northern half of the site from the former chemical works",2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-25,,461425,432978,,7.43,Not in Public Ownership,,Permissioned,,,,,,,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible areas of ground contamination on the northern half of the site,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-27,,461407,432721,,0.06,Not in Public Ownership,,Permissioned,,,,,,,,Entire site lies within flood zones 2 and 3.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-3,,461803,431621,,0.75,Not in Public Ownership,,Not Permissioned,,,,,,,,Most of site within health and safety executive consultation zone and edge of site 50m away from a health and safety executive inner zone. Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible areas of contaminated land within the site from works buildings. Most of site within health and safety executive consultation zone.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-31,,462058,432111,,0.14,Not in Public Ownership,,Not Permissioned,,,,,,,,Entire site lies within flood zones 2 and 3 and is benefiting from flood defences. Possible ground contamination on site from former factory.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-32,,461787,432405,,0.17,Not in Public Ownership,,Permissioned,,,,,,,,Entire site lies within flood zone 2 whilst the top half other site also lies within flood zone 3.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-51,,460581,432029,,0.4,Not in Public Ownership,,Permissioned,,,,,,,,Listed building in the centre of the site. Floodzone 3 on the entire site. Listed building in the centre of the site,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-53,,461067,432193,,0.23,Not in Public Ownership,,Permissioned,,,,,,,,Floodzone 2 on the entire site. Areas of possible ground contamination from the former Tiles Warehouse and Tyre Depot,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-54,,462274,432015,,7.53,Not in Public Ownership,,Permissioned,,,,,,,,Floodzones 2&3 on the entire site. Areas of possible ground contamination from the former factory,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-60,,461645,431690,,0.64,Public Ownership,,Not Permissioned,,,,,,,,"Sites lies within the inner area of a health and safety executive consultation zone, however this restraint is planned to be removed by the promoter as part of the redevelopment of the site. Area benefitting from flood defences. Floodzone 3 on the majority of the site, apart from the southwest corner, which is in floodzone 2. Areas of possible ground contamination from former uses",2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-61,,461662,431788,,0.63,Unknown,,Not Permissioned,,,,,,,,Area benefitting from flood defences. Floodzone 3 on the entire site. Areas of possible ground contamination from former uses.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-62,,461344,431898,,2.29,Not in Public Ownership,,Not Permissioned,,,,,,,,"Area benefitting from flood defences. Floodzone 3 on the majority of the site, remainder is in floodzone 2. Areas of possible ground contamination from former uses",2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-65,,461946,432244,,0.41,Not in Public Ownership,,Not Permissioned,,,,,,,,Area benefitting from flood defences. Floodzone 2 on the entire site. Areas of possible ground contamination from former uses. Two listed buildings on the northern edge of the site.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-66,,462491,431981,,5.44,Not in Public Ownership,,Not Permissioned,,,,,,,,Area benefitting from flood defences. Floodzone 3 on the entire site. Areas of possible ground contamination from former uses,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-9,,462532,432561,,42.71,Not in Public Ownership,,Permissioned,,,,,,,,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible ground contamination from existing works,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,SMilford-11,,449595,431301,,0.18,Not in Public Ownership,,Permissioned,,,,,,,,,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,SMilford-29,,449787,430893,,0.39,Not in Public Ownership,,Permissioned,,,,,,,,,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Tadcaster-10,,448846,443778,,0.22,Not in Public Ownership,,Permissioned,,,,,,,,Whole of site is in a groundwater source protection zone 3,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Tadcaster-21,,448891,443751,,0.15,Not in Public Ownership,,Permissioned,,,,,,,,Whole of site is in a groundwater source protection zone 2,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Tadcaster-5,,447906,443234,,0.36,Public Ownership,,Not Permissioned,,,,,,,,Whole of site is in a groundwater source protection zone 3,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,ThorpeW-15,,457711,431698,,0.32,Not in Public Ownership,,Permissioned,,,,,,,,Site has a scheduled ancient monument on its eastern edge. All but northern boundary of site within flood zone 2. South eastern boundary lies with flood zone 3 and is also benefiting from flood defences. Site is in a groundwater source protection zone 3. Listed building on site.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,ThorpeW-8,,457759,431135,,0.48,Public Ownership,,Not Permissioned,,,,,,,,Whole of site is in a groundwater source protection zone 3,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Ulleskelf-11,,452174,437775,,3.14,Not in Public Ownership,,Permissioned,,,,,,,,Areas of floodzone 2 on the western edges of the site.,2016-06-22,2016-06-22,,,
,,,,,,,,,,,,,,,,,,,http://opendatacommunities.org/id/district-council/selby,Selby District Council,Ulleskelf-6,,452337,438033,,5.29,Not in Public Ownership,,Permissioned,,,,,,,,Possible ground contamination on the majority of site  from the former airfield.,2016-06-22,2016-06-22,,,
