address,address-text,deliverable,end-date,entry-date,hazardous-substances,hectares,latitude,longitude,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate,site-plan-url,start-date
,,,,,,,,,,,,,,,,,,,,,,"""Former Cygnet House Care Home, Long Stratton""",619531,293062,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2015%2F0385,2.39,,,,,,,,,,,"""Outline planning permission (2013/0265) and reserved matters approval (2015/0385) for redevelopment for 50 dwellings and 800 sqm office (class B1a)""",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""39 Swan Lane, Long Stratton""",619373,293026,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2016%2F0904,0.07,,,,,,,,,,,"""Full planning permission (2016/0904) for rededelopment of house / office for 6 one bedroom flats""",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""May Gurney & Keir site & Carrow Yacht Club, Trowse""",624621,307167,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2011%2F0152,2.78,,,,,,,,,,,"""Outline permission (2011/0152) for 670 dwellings, commercial uses, restaurant and public house.  Overlaps district boundary, with 580 units located in Norwich City Council area"".",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""High Oaks Works, Wicklewood""",607115,301047,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2011%2F0664,1.59,,,,,,,,,,,"""Outline permission (2011/0664) and reserved matters approval (2014/0259) for redevelopment of industrial area for 6 dwellings""",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""Former Sale Ground,  Cemetery Rd, Wymondham""",611371,301060,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CWYM%202,1.88,,,,,,,,,,,"""Allocated site (WYM2) for mixed use - 64 dwellings and an element of commercial use""",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""BOCM Paul, Rightup Lane, Wymondham""",611939,300728,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2C2012%2F1716,0.82,,,,,,,,,,,"""Outline permission (2012/1716) and reserved matters approval (2016/2286) for redevelopment of former mill for 14 dwellings""",31/12/2017,31/12/2017,,,
,,,,,,,,,,,,,,,,,,,,,,"""Off Ipswich Road, Dickleburgh & Rushall""",616684,282229,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CGNLP0361,0.56,,,,,,,,,,,"""Approx 50% inside settlement boundary""",,,,,
,,,,,,,,,,,,,,,,,,,,,,"""Apollo Club, Mendham Lane, Hartleston, Norfolk IP20 9DN""",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"""Roundwell Works, Costessey, Norfolk""",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"""Apollo Club, Mendham Lane, Hartleston""",624712,283002,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CGNLP0263,0.48,,,,,,,,,,,"""Former garage site""",,,,,
,,,,,,,,,,,,,,,,,,,,,,"""Roundwell Works, Costessey""",616922,310159,https://www.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&query=BrownfieldSites_8038_0%2CAlt_Ref%2CGNLP0593,1.28,,,,,,,,,,,"""Currently an employment site""",,,,,
